network,stations,st_lon,st_lat,st_elv,gr_cir_distance,rhypo,repi,mag,origint,Parrtime,collecttime,endtime,evlat,evlon,evdepth,channels
TA,J05D,-121.234703,43.284801,1541.0,347.13173237614257,347.2149184907605,347.13173237626296,2.7,2014-01-25T16:58:24.990000Z,49.5418633843174,2014-01-25T16:59:04.531863Z,2014-01-25T17:02:04.531863Z,46.3158,-122.2962,7600.0,BH*
TA,J05D,-121.234703,43.284801,1541.0,236.0223053516932,236.0426627202989,236.02230535288132,3.9,2014-01-24T13:53:28.520000Z,36.34068437846417,2014-01-24T13:53:54.860684Z,2014-01-24T13:56:54.860684Z,42.5856,-123.9653,3100.0,BH*
TA,J05D,-121.234703,43.284801,1541.0,58.08411978202599,59.47776871135964,58.08411978227777,2.6,2013-12-25T02:28:59.540000Z,10.244924685321257,2013-12-25T02:28:59.784925Z,2013-12-25T02:31:59.784925Z,43.2388,-120.5221,12800.0,BH*
TA,J05D,-121.234703,43.284801,1541.0,59.29998906811437,60.708225995405606,59.299989068373705,2.7,2013-12-25T02:07:10.090000Z,10.456705247181931,2013-12-25T02:07:10.546705Z,2013-12-25T02:10:10.546705Z,43.2271,-120.5087,13000.0,BH*
TA,J05D,-121.234703,43.284801,1541.0,349.9631369080413,350.28874831289727,349.963136908184,2.5,2013-08-31T04:14:01.300000Z,48.992605354642095,2013-08-31T04:14:40.292605Z,2013-08-31T04:17:40.292605Z,46.3247,-122.3905,15100.0,BH*
TA,J05D,-121.234703,43.284801,1541.0,349.598154230362,349.89049635760904,349.59815423050225,2.8,2013-08-24T01:12:48.400000Z,49.04335286979138,2013-08-24T01:13:27.443353Z,2013-08-24T01:16:27.443353Z,46.3235,-122.379,14300.0,BH*
TA,J05D,-121.234703,43.284801,1541.0,349.7645692280406,350.0649995177713,349.7645692281842,3.4,2013-08-24T01:08:08.300000Z,49.03996015611243,2013-08-24T01:08:47.339960Z,2013-08-24T01:11:47.339960Z,46.323,-122.3897,14500.0,BH*
TA,J05D,-121.234703,43.284801,1541.0,352.6460065574358,352.9237962237924,352.646006557586,3.8,2013-08-23T21:38:35.040000Z,49.456204136765386,2013-08-23T21:39:14.496204Z,2013-08-23T21:42:14.496204Z,46.3433,-122.4237,14000.0,BH*
TA,J05D,-121.234703,43.284801,1541.0,228.13989161597308,228.14699241183385,228.13989161601128,2.5,2013-08-14T17:35:28.250000Z,35.5218435592416,2013-08-14T17:35:53.771844Z,2013-08-14T17:38:53.771844Z,45.3065,-121.7331,1800.0,BH*
TA,J05D,-121.234703,43.284801,1541.0,347.1601782673935,347.4797826849052,347.16017826753824,2.5,2013-08-08T19:13:22.100000Z,48.66996364048854,2013-08-08T19:14:00.769964Z,2013-08-08T19:17:00.769964Z,46.2991,-122.3875,14900.0,BH*
TA,J05D,-121.234703,43.284801,1541.0,350.21356941253725,350.5136148579249,350.21356941267953,3.2,2013-08-03T02:11:16.200000Z,49.09548289769632,2013-08-03T02:11:55.295483Z,2013-08-03T02:14:55.295483Z,46.327,-122.3907,14500.0,BH*
TA,J05D,-121.234703,43.284801,1541.0,354.7256425537499,355.20773004716494,354.7256425538752,2.5,2013-07-09T07:48:11.450000Z,49.17417070847293,2013-07-09T07:48:50.624171Z,2013-07-09T07:51:50.624171Z,46.3808,-122.3273,18500.0,BH*
TA,J05D,-121.234703,43.284801,1541.0,47.83429916299944,49.75751376853249,47.83429916310785,2.5,2013-06-30T04:44:10.900000Z,8.570334106378889,2013-06-30T04:44:09.470334Z,2013-06-30T04:47:09.470334Z,43.646,-120.913,13700.0,BH*
TA,J05D,-121.234703,43.284801,1541.0,83.46455815079509,83.4839653308945,83.46455815116975,2.8,2013-06-09T15:34:23.290000Z,14.391622783875876,2013-06-09T15:34:27.681623Z,2013-06-09T15:37:27.681623Z,43.149,-122.245,1800.0,BH*
TA,J05D,-121.234703,43.284801,1541.0,297.8218040286973,297.96079768156454,297.8218040289096,2.5,2013-05-25T16:40:50.900000Z,43.263917724402646,2013-05-25T16:41:24.163918Z,2013-05-25T16:44:24.163918Z,45.813,-122.479,9100.0,BH*
TA,J05D,-121.234703,43.284801,1541.0,323.9836490959582,324.03920269250784,323.98364909605573,2.7,2013-05-21T08:03:05.900000Z,46.87140051889551,2013-05-21T08:03:42.771401Z,2013-05-21T08:06:42.771401Z,46.124,-122.164,6000.0,BH*
TA,J05D,-121.234703,43.284801,1541.0,356.0577052723116,358.20905835109227,356.05770527370447,2.6,2013-05-05T10:14:46.290000Z,47.7865899370706,2013-05-05T10:15:24.076590Z,2013-05-05T10:18:24.076590Z,45.09,-124.915,39200.0,BH*
TA,J05D,-121.234703,43.284801,1541.0,272.4078826757649,273.6269258390172,272.4078826761645,2.5,2013-04-19T14:21:33.900000Z,38.28741983074388,2013-04-19T14:22:02.187420Z,2013-04-19T14:25:02.187420Z,45.456,-122.822,25800.0,BH*
TA,J05D,-121.234703,43.284801,1541.0,122.0961788691799,122.17187440074864,122.0961788697431,2.6,2013-03-25T20:55:29.790000Z,21.05669248539146,2013-03-25T20:55:40.846692Z,2013-03-25T20:58:40.846692Z,42.602,-122.407,4300.0,BH*
TA,J05D,-121.234703,43.284801,1541.0,120.60352404725305,120.742908747268,120.60352404781166,2.7,2013-03-24T18:46:05.000000Z,20.80797652574315,2013-03-24T18:46:15.807977Z,2013-03-24T18:49:15.807977Z,42.618,-122.401,5800.0,BH*
TA,J05D,-121.234703,43.284801,1541.0,120.94362311851528,121.29303348984612,120.94362311907533,2.5,2013-03-24T12:28:54.400000Z,20.89725961519104,2013-03-24T12:29:05.297260Z,2013-03-24T12:32:05.297260Z,42.614,-122.402,9200.0,BH*
TA,J05D,-121.234703,43.284801,1541.0,121.59612923544807,122.6055000608906,121.59612923601247,3.2,2013-03-24T11:39:04.500000Z,20.54974239414699,2013-03-24T11:39:15.049742Z,2013-03-24T11:42:15.049742Z,42.612,-122.41,15700.0,BH*
TA,J05D,-121.234703,43.284801,1541.0,341.98887874991937,342.1409551467018,341.9888787500222,2.7,2013-01-31T04:01:12.980000Z,48.59398909785721,2013-01-31T04:01:51.573989Z,2013-01-31T04:04:51.573989Z,46.2818,-122.2167,10200.0,BH*
TA,J05D,-121.234703,43.284801,1541.0,307.04807607076395,307.2275557609755,307.048076070936,3.7,2013-01-31T01:03:16.960000Z,44.23706428264561,2013-01-31T01:03:51.197064Z,2013-01-31T01:06:51.197064Z,45.9223,-122.388,10500.0,BH*
TA,J05D,-121.234703,43.284801,1541.0,301.1142202265829,303.75940088075134,301.1142202278614,2.9,2013-01-25T08:58:33.790000Z,40.99515590358804,2013-01-25T08:59:04.785156Z,2013-01-25T09:02:04.785156Z,44.466,-124.607,40000.0,BH*
TA,J05D,-121.234703,43.284801,1541.0,307.2090136574019,307.74765323744504,307.20901365870554,2.8,2013-01-25T04:27:41.680000Z,43.334187245226175,2013-01-25T04:28:15.014187Z,2013-01-25T04:31:15.014187Z,44.3922,-124.7353,18200.0,BH*
TA,J05D,-121.234703,43.284801,1541.0,320.48084973779805,320.540816510983,320.48084973915,3.4,2013-01-25T03:43:05.200000Z,46.41419253923296,2013-01-25T03:43:41.614193Z,2013-01-25T03:46:41.614193Z,44.476,-124.867,6200.0,BH*
TA,J05D,-121.234703,43.284801,1541.0,305.19651133514094,307.0624537971568,305.19651133643555,2.9,2013-01-25T00:41:11.590000Z,41.61660080281667,2013-01-25T00:41:43.206601Z,2013-01-25T00:44:43.206601Z,44.457,-124.669,33800.0,BH*
TA,J05D,-121.234703,43.284801,1541.0,289.8827079352278,290.45348054388734,289.88270793556893,2.9,2012-12-24T00:25:25.200000Z,41.19136757932154,2012-12-24T00:25:56.391368Z,2012-12-24T00:28:56.391368Z,45.652,-122.766,18200.0,BH*
TA,J05D,-121.234703,43.284801,1541.0,289.51463484953774,290.13742225410857,289.51463484987926,3.3,2012-11-19T14:15:09.500000Z,41.050041681439474,2012-11-19T14:15:40.550042Z,2012-11-19T14:18:40.550042Z,45.649,-122.764,19000.0,BH*
TA,J05D,-121.234703,43.284801,1541.0,331.9103890157507,331.91255826897185,331.91038901585114,2.6,2012-11-13T19:52:00.400000Z,48.42798317307329,2012-11-13T19:52:38.827983Z,2012-11-13T19:55:38.827983Z,46.194,-122.184,1200.0,BH*
TA,J05D,-121.234703,43.284801,1541.0,303.10660994684,305.5042667363983,303.1066099479594,2.9,2012-11-08T09:58:28.000000Z,41.24305877153829,2012-11-08T09:58:59.243059Z,2012-11-08T10:01:59.243059Z,45.026,-124.152,38200.0,BH*
TA,J05D,-121.234703,43.284801,1541.0,302.85254323896834,305.35334114266595,302.8525432400879,2.9,2012-11-03T23:54:43.590000Z,41.21070890704574,2012-11-03T23:55:14.800709Z,2012-11-03T23:58:14.800709Z,45.025,-124.149,39000.0,BH*
TA,J05D,-121.234703,43.284801,1541.0,334.79227812175816,334.9242145471296,334.7922781218404,2.6,2012-09-28T13:46:00.790000Z,47.80002678265873,2012-09-28T13:46:38.590027Z,2012-09-28T13:49:38.590027Z,46.232,-122.112,9400.0,BH*
TA,J05D,-121.234703,43.284801,1541.0,235.8672966252768,235.88162628212245,235.86729662566376,3.5,2012-09-08T04:57:43.140000Z,36.38154375014657,2012-09-08T04:58:09.521544Z,2012-09-08T05:01:09.521544Z,45.1408,-122.6672,2600.0,BH*
TA,J05D,-121.234703,43.284801,1541.0,55.20806840958977,55.2081589759904,55.20806840959236,2.5,2012-09-01T17:30:36.070000Z,9.518863860670807,2012-09-01T17:30:35.588864Z,2012-09-01T17:33:35.588864Z,43.778,-121.318,100.0,BH*
TA,J05D,-121.234703,43.284801,1541.0,285.8341805001928,286.0574570659792,285.83418050165824,2.5,2012-07-03T04:11:30.400000Z,41.51752048486804,2012-07-03T04:12:01.917520Z,2012-07-03T04:15:01.917520Z,42.411,-124.524,11300.0,BH*
TA,J05D,-121.234703,43.284801,1541.0,298.9989278874922,299.12839864866925,298.99892788790595,3.0,2012-06-05T20:35:34.480000Z,43.44548288604959,2012-06-05T20:36:07.925483Z,2012-06-05T20:39:07.925483Z,45.681,-122.945,8800.0,BH*
TA,J05D,-121.234703,43.284801,1541.0,291.78398544815497,292.3143071502362,291.7839854493776,2.9,2012-04-18T15:21:00.000000Z,41.49836886216569,2012-04-18T15:21:31.498369Z,2012-04-18T15:24:31.498369Z,44.596,-124.384,17600.0,BH*
TA,J05D,-121.234703,43.284801,1541.0,281.8730291473215,281.88693577529824,281.8730291474995,2.8,2012-04-13T20:23:59.260000Z,42.04762364234066,2012-04-13T20:24:31.307624Z,2012-04-13T20:27:31.307624Z,45.694,-122.344,2800.0,BH*
TA,J05D,-121.234703,43.284801,1541.0,214.50177476981423,214.5856737515732,214.50177476985272,2.8,2012-04-08T17:16:27.900000Z,33.33100735859177,2012-04-08T17:16:51.231007Z,2012-04-08T17:19:51.231007Z,45.185,-121.708,6000.0,BH*
TA,J05D,-121.234703,43.284801,1541.0,289.89810495555724,290.07052807471,289.8981049567953,3.1,2012-03-20T09:28:36.620000Z,42.17601483018624,2012-03-20T09:29:08.796015Z,2012-03-20T09:32:08.796015Z,44.4067,-124.4899,10000.0,BH*
TA,J05D,-121.234703,43.284801,1541.0,284.05155834756465,285.5793021217946,284.05155834878155,3.2,2012-03-20T08:43:47.350000Z,39.39158539984395,2012-03-20T08:44:16.741585Z,2012-03-20T08:47:16.741585Z,44.361,-124.438,29500.0,BH*
TA,J05D,-121.234703,43.284801,1541.0,284.3668266245939,285.5620809653036,284.366826625812,3.3,2012-03-12T11:37:21.950000Z,39.73918906674874,2012-03-12T11:37:51.689189Z,2012-03-12T11:40:51.689189Z,44.3558,-124.4455,26100.0,BH*
TA,J05D,-121.234703,43.284801,1541.0,293.30185355115094,294.1559744376097,293.3018535525129,3.4,2012-02-26T10:15:11.500000Z,41.18041789543353,2012-02-26T10:15:42.680418Z,2012-02-26T10:18:42.680418Z,42.817,-124.778,22400.0,BH*
TA,J05D,-121.234703,43.284801,1541.0,206.30799858907469,206.88943975426648,206.30799858908583,2.5,2012-02-05T17:27:51.750000Z,31.17831034694756,2012-02-05T17:28:12.928310Z,2012-02-05T17:31:12.928310Z,45.129,-120.9358,15500.0,BH*
TA,J05D,-121.234703,43.284801,1541.0,348.896652210521,349.01530614542344,348.8966522106276,3.5,2012-01-25T10:51:30.790000Z,49.58014294003663,2012-01-25T10:52:10.370143Z,2012-01-25T10:55:10.370143Z,46.342,-122.239,9100.0,BH*
TA,J05D,-121.234703,43.284801,1541.0,355.9357049323003,356.0045309342743,355.9357049324115,3.0,2012-01-23T03:07:30.510000Z,50.702552468283216,2012-01-23T03:08:11.212552Z,2012-01-23T03:11:11.212552Z,46.401,-122.2757,7000.0,BH*
TA,J05D,-121.234703,43.284801,1541.0,270.39165290332625,271.49034229602114,270.3916529037291,3.0,2011-11-11T22:46:21.800000Z,38.16524109054728,2011-11-11T22:46:49.965241Z,2011-11-11T22:49:49.965241Z,45.4347,-122.8238,24400.0,BH*
TA,J05D,-121.234703,43.284801,1541.0,205.6162866214601,206.67575407870925,205.61628662147143,2.7,2011-10-18T12:25:30.850000Z,30.47197527992405,2011-10-18T12:25:51.321975Z,2011-10-18T12:28:51.321975Z,45.123,-120.939,20900.0,BH*
TA,J05D,-121.234703,43.284801,1541.0,305.111613586786,305.6245846559488,305.1116135877512,2.5,2011-10-03T00:52:11.830000Z,43.13467715359724,2011-10-03T00:52:44.964677Z,2011-10-03T00:55:44.964677Z,45.2577,-123.8933,17700.0,BH*
TA,J05D,-121.234703,43.284801,1541.0,120.74131658196936,121.06888753962524,120.74131658252873,2.8,2011-08-06T00:05:20.160000Z,20.85912569787983,2011-08-06T00:05:31.019126Z,2011-08-06T00:08:31.019126Z,42.616,-122.401,8900.0,BH*
TA,J05D,-121.234703,43.284801,1541.0,120.54843946329092,121.67241370651492,120.5484394638492,2.6,2011-08-05T17:59:02.400000Z,20.32664619551249,2011-08-05T17:59:12.726646Z,2011-08-05T18:02:12.726646Z,42.616,-122.398,16500.0,BH*
TA,J05D,-121.234703,43.284801,1541.0,131.540793937925,131.68215699124954,131.54079393810912,2.7,2011-06-22T10:54:56.990000Z,22.69256748763225,2011-06-22T10:55:09.682567Z,2011-06-22T10:58:09.682567Z,42.203,-121.888,6100.0,BH*
TA,J05D,-121.234703,43.284801,1541.0,272.05145937211387,273.2253402356773,272.0514593728577,2.8,2011-04-28T10:08:00.730000Z,38.28875381078835,2011-04-28T10:08:29.018754Z,2011-04-28T10:11:29.018754Z,45.1773,-123.3955,25300.0,BH*
TA,J05D,-121.234703,43.284801,1541.0,205.37151213083288,206.25777075036208,205.3715121308428,2.7,2011-04-05T21:05:52.900000Z,30.631307464396908,2011-04-05T21:06:13.531307Z,2011-04-05T21:09:13.531307Z,45.122,-120.954,19100.0,BH*
TA,J05D,-121.234703,43.284801,1541.0,304.9273444555631,305.4348464031374,304.92734445652474,2.8,2011-03-20T18:02:53.790000Z,43.12386529566536,2011-03-20T18:03:26.913865Z,2011-03-20T18:06:26.913865Z,45.2598,-123.887,17600.0,BH*
TA,J05D,-121.234703,43.284801,1541.0,318.05158762101684,318.1180007297493,318.0515876210851,2.7,2011-03-16T10:37:25.380000Z,46.07775432305996,2011-03-16T10:38:01.457754Z,2011-03-16T10:41:01.457754Z,46.092,-122.017,6500.0,BH*
TA,J05D,-121.234703,43.284801,1541.0,341.61426822137963,341.6723551189032,341.61426822148087,2.8,2011-02-17T10:55:04.590000Z,49.01559002959874,2011-02-17T10:55:43.605590Z,2011-02-17T10:58:43.605590Z,46.2787,-122.2145,6300.0,BH*
TA,J05D,-121.234703,43.284801,1541.0,341.74564736110955,341.77796519134296,341.74564736121346,2.5,2011-02-15T05:09:32.390000Z,49.223893629180765,2011-02-15T05:10:11.613894Z,2011-02-15T05:13:11.613894Z,46.2793,-122.2182,4700.0,BH*
TA,J05D,-121.234703,43.284801,1541.0,342.32222675172284,342.3648155525453,342.3222267518257,2.8,2011-02-14T19:35:08.000000Z,49.21116122169151,2011-02-14T19:35:47.211161Z,2011-02-14T19:38:47.211161Z,46.285,-122.216,5400.0,BH*
TA,J05D,-121.234703,43.284801,1541.0,341.65638399915645,341.68734938163794,341.6563839992596,3.6,2011-02-14T18:37:45.380000Z,49.224860734813504,2011-02-14T18:38:24.604861Z,2011-02-14T18:41:24.604861Z,46.28,-122.209,4600.0,BH*
TA,J05D,-121.234703,43.284801,1541.0,343.09669791006115,343.15826394953183,343.0966979101614,3.8,2011-02-14T18:35:25.580000Z,49.17490172551211,2011-02-14T18:36:04.754902Z,2011-02-14T18:39:04.754902Z,46.2934,-122.2085,6500.0,BH*
TA,J05D,-121.234703,43.284801,1541.0,342.2715027001141,342.2937211820609,342.2715027002138,2.8,2011-01-29T22:44:14.320000Z,49.38496814918976,2011-01-29T22:44:53.704968Z,2011-01-29T22:47:53.704968Z,46.287,-122.201,3900.0,BH*
TA,J05D,-121.234703,43.284801,1541.0,341.9808002750546,341.9987101683807,341.98080027515584,2.9,2011-01-29T22:26:22.640000Z,49.397049061635165,2011-01-29T22:27:02.037049Z,2011-01-29T22:30:02.037049Z,46.283,-122.209,3500.0,BH*
TA,J05D,-121.234703,43.284801,1541.0,241.63800316551183,242.91754686317765,241.63800316594265,2.5,2011-01-27T01:34:47.890000Z,34.56369552619492,2011-01-27T01:35:12.453696Z,2011-01-27T01:38:12.453696Z,45.1595,-122.7675,24900.0,BH*
TA,J05D,-121.234703,43.284801,1541.0,323.6998386283428,324.222370492932,323.69983862840587,2.5,2011-01-12T02:59:48.700000Z,45.34954757944701,2011-01-12T03:00:24.049548Z,2011-01-12T03:03:24.049548Z,46.1473,-120.4777,18400.0,BH*
TA,J05D,-121.234703,43.284801,1541.0,211.35644826925864,211.85324690691763,211.35644826927663,3.6,2010-12-30T09:17:45.680000Z,31.92254850109181,2010-12-30T09:18:07.602549Z,2010-12-30T09:21:07.602549Z,45.1713,-120.8964,14500.0,BH*
TA,J05D,-121.234703,43.284801,1541.0,192.7291507596324,193.11490246183905,192.72915076045348,2.5,2010-12-07T16:18:39.340000Z,29.8944441220461,2010-12-07T16:18:59.234444Z,2010-12-07T16:21:59.234444Z,44.2423,-123.2306,12200.0,BH*
TA,J05D,-121.234703,43.284801,1541.0,351.59816632135994,351.6038545871617,351.5981663213703,2.9,2010-10-27T01:15:10.730000Z,50.76645610322565,2010-10-27T01:15:51.496456Z,2010-10-27T01:18:51.496456Z,46.4337,-121.6672,2000.0,BH*
TA,J05D,-121.234703,43.284801,1541.0,351.1699260734909,351.3852685849768,351.16992607359794,2.8,2010-08-17T19:39:07.430000Z,49.4774742466278,2010-08-17T19:39:46.907474Z,2010-08-17T19:42:46.907474Z,46.361,-122.2512,12300.0,BH*
TA,J05D,-121.234703,43.284801,1541.0,331.21088607908024,331.6996398210503,331.2108860792691,2.7,2010-08-04T09:06:26.890000Z,46.32626572951472,2010-08-04T09:07:03.216266Z,2010-08-04T09:10:03.216266Z,46.1252,-122.5015,18000.0,BH*
TA,J05D,-121.234703,43.284801,1541.0,317.1013032170339,317.11847392095285,317.1013032170541,2.5,2010-07-06T11:52:51.410000Z,46.34433002190775,2010-07-06T11:53:27.754330Z,2010-07-06T11:56:27.754330Z,46.117,-120.7462,3300.0,BH*
TA,J05D,-121.234703,43.284801,1541.0,257.7008347685152,259.4643718144586,257.7008347698386,3.7,2010-07-03T22:25:19.660000Z,36.06933033780805,2010-07-03T22:25:45.729330Z,2010-07-03T22:28:45.729330Z,42.4435,-124.1737,30200.0,BH*
TA,J05D,-121.234703,43.284801,1541.0,319.3777806306314,319.3796749333964,319.3777806306536,3.8,2010-06-17T14:23:23.780000Z,46.89006066775315,2010-06-17T14:24:00.670061Z,2010-06-17T14:27:00.670061Z,46.1361,-120.7288,1100.0,BH*
TA,J05D,-121.234703,43.284801,1541.0,234.2546780392788,234.3146264817992,234.25467803931917,3.2,2010-05-14T19:03:04.090000Z,35.857978323746224,2010-05-14T19:03:29.947978Z,2010-05-14T19:06:29.947978Z,45.36,-121.752,5300.0,BH*
TA,J05D,-121.234703,43.284801,1541.0,233.9619188357049,234.03134291223543,233.9619188357463,2.8,2010-05-14T17:09:42.210000Z,35.77376477692556,2010-05-14T17:10:07.983765Z,2010-05-14T17:13:07.983765Z,45.357,-121.7545,5700.0,BH*
TA,J05D,-121.234703,43.284801,1541.0,233.64630444961904,233.72855106508135,233.64630444965815,2.5,2010-05-12T03:02:50.690000Z,35.67472793091643,2010-05-12T03:03:16.364728Z,2010-05-12T03:06:16.364728Z,45.3545,-121.7515,6200.0,BH*
TA,J05D,-121.234703,43.284801,1541.0,234.44392233513747,234.5132037218879,234.4439223351796,3.0,2010-04-21T12:42:00.230000Z,35.83338078948417,2010-04-21T12:42:26.063381Z,2010-04-21T12:45:26.063381Z,45.3608,-121.7592,5700.0,BH*
TA,J05D,-121.234703,43.284801,1541.0,207.8828193414897,208.6434915768309,207.8828193415009,2.8,2010-01-02T16:36:45.370000Z,31.09759139809465,2010-01-02T16:37:06.467591Z,2010-01-02T16:40:06.467591Z,45.1429,-120.9314,17800.0,BH*
TA,J05D,-121.234703,43.284801,1541.0,205.86458003861568,206.7672974976439,205.8645800386244,2.5,2009-10-24T21:15:47.820000Z,30.668346478725667,2009-10-24T21:16:08.488346Z,2009-10-24T21:19:08.488346Z,45.1258,-120.9457,19300.0,BH*
TA,K02D,-123.665398,42.695499,989.0,75.72012714641998,78.59696276022918,75.72012714683494,2.89,2016-06-27T22:04:28.370000Z,13.18077503499733,2016-06-27T22:04:31.550775Z,2016-06-27T22:07:31.550775Z,42.394,-124.492167,21070.0,BH*
TA,K02D,-123.665398,42.695499,989.0,331.34585006767986,331.36178846908314,331.3458500682171,2.5,2016-05-18T07:38:54.750000Z,48.11196501022621,2016-05-18T07:39:32.861965Z,2016-05-18T07:42:32.861965Z,45.3195,-121.701667,3250.0,BH*
TA,K02D,-123.665398,42.695499,989.0,298.9399491314953,298.9887174923794,298.93994913316266,2.53,2016-04-08T11:23:23.330000Z,43.846146516979424,2016-04-08T11:23:57.176147Z,2016-04-08T11:26:57.176147Z,41.989333,-120.1645,5400.0,BH*
TA,K02D,-123.665398,42.695499,989.0,398.5575865759792,398.59890358411,398.5575865762119,2.85,2016-02-08T16:50:07.960000Z,56.1243262794298,2016-02-08T16:50:54.084326Z,2016-02-08T16:53:54.084326Z,46.116833,-122.162667,5739.0,BH*
TA,K02D,-123.665398,42.695499,989.0,406.7909549275408,407.2143208520265,406.7909549276842,2.73,2015-11-19T08:02:30.570000Z,55.60435970261685,2015-11-19T08:03:16.174360Z,2015-11-19T08:06:16.174360Z,46.2505,-122.4445,18564.0,BH*
TA,K02D,-123.665398,42.695499,989.0,339.69661941741504,340.43015456872666,339.69661941751366,2.77,2015-11-12T16:16:30.550000Z,46.92357424650645,2015-11-12T16:17:07.473574Z,2015-11-12T16:20:07.473574Z,45.681667,-122.754833,22336.0,BH*
TA,K02D,-123.665398,42.695499,989.0,196.06098055209432,196.0609820220992,196.0609805531685,2.72,2015-10-29T22:38:02.820000Z,31.767593933152504,2015-10-29T22:38:24.587594Z,2015-10-29T22:41:24.587594Z,42.211667,-121.373167,24.0,BH*
TA,K02D,-123.665398,42.695499,989.0,434.7854693616119,435.31185048093954,434.785469361776,3.24,2015-10-29T04:35:40.830000Z,58.76594449875577,2015-10-29T04:36:29.595944Z,2015-10-29T04:39:29.595944Z,46.486167,-122.308,21401.0,BH*
TA,K02D,-123.665398,42.695499,989.0,183.00907271771032,183.16130009727465,183.0090727186057,2.97,2015-10-26T06:11:01.260000Z,29.259883229028087,2015-10-26T06:11:20.519883Z,2015-10-26T06:14:20.519883Z,43.529167,-121.726,7466.0,BH*
TA,K02D,-123.665398,42.695499,989.0,183.05173675870265,183.0777477650001,183.0517367595976,2.87,2015-10-24T03:55:06.020000Z,29.79079891180565,2015-10-24T03:55:25.810799Z,2015-10-24T03:58:25.810799Z,43.531,-121.726833,3086.0,BH*
TA,K02D,-123.665398,42.695499,989.0,299.19064184531555,299.3150799221626,299.1906418469846,3.52,2015-09-08T08:13:42.940000Z,43.48958536189552,2015-09-08T08:14:16.429585Z,2015-09-08T08:17:16.429585Z,41.986833,-120.162333,8630.0,BH*
TA,K02D,-123.665398,42.695499,989.0,421.7591314833663,421.9167049190634,421.7591314835519,3.11,2015-09-03T22:29:21.660000Z,58.29818940084712,2015-09-03T22:30:09.958189Z,2015-09-03T22:33:09.958189Z,46.356167,-122.263167,11530.0,BH*
TA,K02D,-123.665398,42.695499,989.0,299.9521826796893,300.0315348347781,299.9521826813612,2.8,2015-07-28T20:12:11.330000Z,43.791323862422914,2015-07-28T20:12:45.121324Z,2015-07-28T20:15:45.121324Z,41.9857,-120.1532,6900.0,BH*
TA,K02D,-123.665398,42.695499,989.0,168.9155085588966,169.18808773605002,168.91550855910583,4.1,2015-07-04T15:42:18.480000Z,27.26069564526497,2015-07-04T15:42:35.740696Z,2015-07-04T15:45:35.740696Z,44.0896,-122.8334,9600.0,BH*
TA,K02D,-123.665398,42.695499,989.0,310.05677445396583,313.3774934241376,310.0567744539626,2.9,2015-06-25T13:24:48.430000Z,42.10439525092141,2015-06-25T13:25:20.534395Z,2015-06-25T13:28:20.534395Z,45.4812,-123.4398,45500.0,BH*
TA,K02D,-123.665398,42.695499,989.0,450.8207218422392,451.01982577610505,450.8207218430716,2.9,2015-06-18T17:47:31.360000Z,61.66684492748582,2015-06-18T17:48:23.026845Z,2015-06-18T17:51:23.026845Z,46.1521,-120.6996,13400.0,BH*
TA,K02D,-123.665398,42.695499,989.0,338.6786519626152,339.0563807034932,338.67865196340927,2.7,2015-05-15T22:42:43.610000Z,47.48932863702771,2015-05-15T22:43:21.099329Z,2015-05-15T22:46:21.099329Z,45.1999,-121.2597,16000.0,BH*
TA,K02D,-123.665398,42.695499,989.0,68.2310665147347,70.66851093511454,68.2310665150883,2.5,2015-04-18T13:50:08.700000Z,12.15535461450764,2015-04-18T13:50:10.855355Z,2015-04-18T13:53:10.855355Z,42.5643,-124.478,18400.0,BH*
TA,K02D,-123.665398,42.695499,989.0,64.76439606595463,67.9314139248677,64.76439606629332,2.5,2015-04-18T13:49:51.720000Z,11.499229450386109,2015-04-18T13:49:53.219229Z,2015-04-18T13:52:53.219229Z,42.5541,-124.4313,20500.0,BH*
TA,K02D,-123.665398,42.695499,989.0,420.90469077630047,421.3023246050921,420.9046907764921,2.6,2015-04-15T10:14:48.270000Z,57.38101801225538,2015-04-15T10:15:35.651018Z,2015-04-15T10:18:35.651018Z,46.3432,-122.2381,18300.0,BH*
TA,K02D,-123.665398,42.695499,989.0,335.7049733733148,336.2942746281059,335.704973373413,2.6,2014-12-29T16:31:17.220000Z,46.65444485056341,2014-12-29T16:31:53.874445Z,2014-12-29T16:34:53.874445Z,45.6453,-122.7577,19900.0,BH*
TA,K02D,-123.665398,42.695499,989.0,251.13539003302856,252.07979714177395,251.13539003302165,3.1,2014-12-19T14:01:07.370000Z,36.0200714590828,2014-12-19T14:01:33.390071Z,2014-12-19T14:04:33.390071Z,44.9546,-123.5652,21800.0,BH*
TA,K02D,-123.665398,42.695499,989.0,113.919489186553,114.95568718710088,113.9194891871386,2.9,2014-12-17T01:18:51.730000Z,19.395906712916386,2014-12-17T01:19:01.125907Z,2014-12-17T01:22:01.125907Z,43.0881,-124.9538,15400.0,BH*
TA,K02D,-123.665398,42.695499,989.0,368.0009161506487,368.048209190047,368.0009161510343,2.7,2014-11-19T17:28:39.850000Z,52.32652786270312,2014-11-19T17:29:22.176528Z,2014-11-19T17:32:22.176528Z,45.7447,-121.8672,5900.0,BH*
